ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[A]Hit,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[P]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[I]Hit,AOI[L]Hit,AOI[N]Hit,AOI[M]Hit,AOI[O]Hit,AOI[Q]Hit,AOI[R]Hit
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,41,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,42,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,18,,Fixation,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,18,,Fixation,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,18,,Fixation,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,18,,Fixation,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,18,,Fixation,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,18,,Fixation,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,18,,Fixation,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,18,,Fixation,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,18,,Fixation,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,18,,Fixation,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,18,,Fixation,219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,43,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,44,Saccade,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,44,Saccade,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,44,Saccade,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,44,Saccade,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,44,Saccade,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,44,Saccade,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,45,Saccade,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,45,Saccade,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,45,Saccade,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,45,Saccade,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,45,Saccade,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,45,Saccade,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,46,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,46,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,46,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,46,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,46,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,47,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,48,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,48,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,48,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,48,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,48,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,19,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,19,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,19,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,19,,Fixation,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,49,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,50,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,50,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,51,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,51,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,52,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,52,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,52,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,52,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,53,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,54,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,54,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,55,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,55,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,55,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,55,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,56,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,56,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P11F,>70%,Female,Normal Sinus Rhythm.JPG,,,Unclassified,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Normal Sinus Rhythm.JPG,,,Unclassified,14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Normal Sinus Rhythm.JPG,,,Unclassified,14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Normal Sinus Rhythm.JPG,,,Unclassified,14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Normal Sinus Rhythm.JPG,,,Unclassified,14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Normal Sinus Rhythm.JPG,,,Unclassified,14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Normal Sinus Rhythm.JPG,,,Unclassified,14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Normal Sinus Rhythm.JPG,,,Unclassified,14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Normal Sinus Rhythm.JPG,,,Unclassified,14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Normal Sinus Rhythm.JPG,,,Unclassified,14754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
